Rownames,Compartment,group,FDR,Significant,n,Genes
667,phagophore assembly site membrane,Cytoplasm,0,TRUE,5,"Q99J83,P51150,Q8R3E3,Q80W47,Q9D1G1"
668,phenylalanine-tRNA ligase complex,Cytoplasm,0,TRUE,2,"Q9WUA2,Q8C0C7"
669,phosphopantothenoylcysteine decarboxylase complex,Cytoplasm,0,TRUE,1,Q8BZB2
670,phosphopyruvate hydratase complex,Cytoplasm,0,TRUE,3,"P17182,P17183,P21550"
671,phosphorylase kinase complex,Cytoplasm,0,TRUE,5,"P18826,P07934,Q9DB30,Q7TSH2,Q8BWJ3"
672,photoreceptor outer segment membrane,Plasma membrane,0,TRUE,1,P62874
673,pi-body,Cytoplasm,0,TRUE,1,Q80VL1
674,piP-body,Cytoplasm,0,TRUE,1,Q80VL1
675,plasma lipoprotein particle,Extracellular region,0,TRUE,1,P20918
676,plasma membrane,Plasma membrane,0,TRUE,1038,"P09470,Q9JI91,P03958,O35598,Q9Z0F8,Q61072,Q01341,P51830,Q9QYC0,Q9QYB8,P43883,P00329,P55264,O08915,Q9R0Y5,P09242,P31750,Q60823,P47739,P05064,P39655,Q07456,Q9JHZ2,Q02357,G5E8K5,O35639,P97429,P48036,Q07076,O70423,P17426,P17427,P84091,Q9QXJ1,Q9QWK4,Q60709,Q06335,P08226,Q01339,P12023,Q02013,P84078,Q8BSL7,P61205,P61750,P84084,P62331,Q9QUI0,P62746,Q62159,P50428,Q8VDN2,P14094,P14231,P97370,Q03265,P56480,P50516,P62814,P50518,Q9Z1G4,P70704,O70228,P01887,O35129,Q03311,P18572,Q8R5L1,P30993,P06683,Q01815,Q8CC27,P07356,P0DP26,P0DP27,P0DP28,P40124,O35350,O08529,O88456,P00920,Q64444,P24270,O70589,O89110,P26231,Q61301,Q02248,P30999,P49817,Q9WVC3,P51637,P22682,P48758,P10810,Q9JLQ0,Q64314,Q08857,O35114,P56528,P55772,O55026,P15379,P18181,O55186,P41731,P31996,P35762,P40237,P40240,P60766,Q9WTR5,P15116,P55284,P49615,P06909,P18760,O89053,P51791,P56485,P16330,Q61147,O89001,Q64010,O08553,Q64735,P23927,P09581,P41241,Q60737,O54833,P67871,P60904,P21460,P49586,P10605,P06797,Q60598,P97792,Q61462,Q61093,P98078,Q61475,Q62165,P31786,Q62418,Q9QWY8,Q62167,Q61672,P31001,O54786,O08808,Q811D0,P54265,P11531,P39053,P39054,P31428,P28843,P55292,Q61495,O55111,Q91ZU6,Q9D2N4,O08530,P10126,P58252,Q01279,Q9WVK4,Q05512,Q63961,P17182,P17183,P21550,P16406,O70318,Q9WV92,P49222,Q9WV69,P54116,Q03137,P54761,Q9D379,Q9WUA5,Q80VP1,Q8CHU3,P42567,Q60902,Q08509,Q61545,P41216,Q61160,P34152,Q61553,P19096,P70695,P26151,A0A0B4J1G1,Q61559,P97447,O08917,Q60634,Q80TY0,Q91Z67,Q05685,P39688,P06837,P16858,Q8R5H1,P23242,P15105,P21278,P27601,B2RSH2,P08752,Q9DC51,P18872,P21279,Q6R0H7,P63094,P62874,P68040,P62881,Q9DAS9,P63213,P05202,O35930,Q61586,Q9QZF2,P51655,P97468,P06745,O89112,Q60631,P27773,P20029,P15626,P19157,Q9D8V0,P14434,P14483,P01899,P01901,P50171,P01898,P49710,Q9Z2V5,P70387,P70349,O08528,P63158,O70252,Q61411,P63017,P16627,P14602,P63038,P17156,P11499,P07901,O35632,P13597,P35330,Q60766,Q07113,P04441,O54824,Q62406,Q61730,Q00560,O55222,Q6P549,P15208,Q8C863,Q62469,Q9QUM0,P11688,Q61739,P43406,P09055,P11835,O54890,O70309,Q61735,A6X935,O89051,P11881,Q9Z0R4,O88792,Q02257,Q61743,P97414,Q9QXL2,Q62147,P32883,P19001,P04104,P11438,P17047,P14206,P97449,Q61210,P42703,P54310,Q80Y17,P10107,P11152,Q91ZX7,P55302,P19973,P08071,O89103,P0CW02,Q3V009,P25911,O09174,P26645,Q03141,Q9D074,O35379,P10852,P55258,P34884,Q9Z2L6,Q9QZQ1,P28667,Q61391,P70290,Q61830,Q64449,P26041,P14873,P27546,O88735,P10637,Q9Z2C5,P22366,Q8VDD5,P46735,Q9WTI7,E9Q175,Q9DBR7,P13595,Q99M51,Q62433,P46935,P42208,P46662,P10493,O88322,O70131,O70310,P70313,O35604,P97333,P46460,Q9QZS3,Q9Z1M0,P09103,Q61206,Q9Z0P4,P97467,O89084,P26618,P05622,P06802,Q9Z2A0,Q08481,P21440,P21447,P67778,P18826,Q61194,P26450,O70172,P70182,P05132,P68181,P20444,Q4VA93,P28867,P16054,Q02111,P97350,P97823,Q62077,P20918,Q61233,Q9Z2Q6,Q9R269,P49443,P62137,P62141,P63330,P63328,P48453,Q63810,Q60676,Q9DBC7,Q8K1M3,P31324,P0C605,P04925,Q9QX11,Q61144,O08586,O70274,P35821,P35235,P97797,P18052,Q64455,P28828,O54724,P32507,Q8VI36,P61027,P35283,P35293,P35285,P63011,P56371,Q91ZR1,P61021,P35278,P63001,Q05144,Q9QUG9,P26043,O54916,Q9QUT0,Q921J2,P70335,F8VPK5,P70336,Q9EPK2,P83882,P10833,O70622,E9Q401,P14069,P31725,B1AYL1,P97300,Q63918,O35382,Q61543,Q62179,P82350,O70258,Q62417,P55012,Q9WVL3,P53986,Q9ESU7,Q80UP8,P17809,P32037,P14142,P04919,P16283,O55192,Q68FL0,G3X9J1,P70414,Q61165,Q04519,Q62230,Q61548,O55042,Q9Z0F7,O09044,A2AKD7,Q99L88,Q61235,P08228,Q6PHU5,P08032,Q62261,P05480,Q9D0T1,Q9QXJ2,P42227,Q9Z108,P70302,O55098,P70452,O08599,Q64324,Q60770,Q9Z2I8,P70170,Q6A028,P70280,P48025,Q64332,P46096,Q02858,Q62219,P21981,P15306,P01831,P39447,Q9Z0U1,P26039,P08113,Q921I1,Q62351,Q61187,P63147,P63166,Q9R0P9,P35123,E9Q6R7,P63044,P63024,O70404,P70460,Q64727,Q60932,O88952,P26040,P20152,P98156,Q6ZPF4,O88342,P27641,Q04736,P62259,P68510,Q62523,Q9WUM3,Q9WUM4,Q9ES83,Q9WVT6,Q9Z2A9,Q9R087,O35387,Q3U7R1,Q61503,Q9WVE8,P82349,P82347,P82348,Q80VJ2,Q7TMS5,Q00993,P31809,Q8BGW1,P31938,P63085,Q63844,Q9EPN1,Q9R060,Q60714,Q9JLV5,Q9Z2Y3,Q91VE0,Q9ESD7,P70441,Q9QZI9,Q9WTX6,P62908,Q9JHF5,Q61335,Q9R0M4,Q9QYB5,Q9QZX7,Q8K440,Q9CZ28,Q6PGL7,Q9QXD8,Q9JLV1,Q9JKY5,Q9JKF1,Q9QYB1,O08539,Q9ESN9,Q9WV55,P98197,P98195,Q9QUJ7,P28660,Q9JLM9,O35682,Q76MZ3,Q6PGH2,Q922D4,Q8K094,Q8QZY6,Q3TZZ7,Q9CWR0,Q1ERP8,Q8VDP6,P97819,O08992,O35250,Q9Z0J1,Q9Z2P8,Q7TSC1,Q9ES28,P28658,A0A0A6YY83,E9Q2S0,Q9Z2L7,O88343,Q8R5A3,Q9R1W5,Q9QZM0,Q61107,P63321,Q60710,Q9Z239,Q9JHK5,P84096,Q9JIX8,O08663,Q9QXS6,Q9R0M6,P61022,Q3V1T4,P97470,Q8VE70,Q9JKV1,Q9Z2N8,Q9JLB0,Q9JIA7,Q9WV60,P69566,P60487,Q9R069,Q99LX0,Q9EPC1,O88492,Q9QXY6,E9Q8T1,Q9JJG0,Q9JL26,Q9JMG4,Q9JII6,Q4VC33,Q9JMA1,Q99KQ4,Q80TH2,Q9ET78,P57716,Q9ES56,P57780,Q3UW53,Q9JIM1,Q9ES82,Q9JIW9,Q8VDQ8,Q80TM9,Q8R5J9,Q9JHL1,Q9ERG0,Q8BSY0,Q9CR06,A2AL76,A2AL78,P61953,Q9CQW9,Q9D1J1,Q9CQ02,Q8BWU5,Q9CR51,Q9Z1G3,E9Q616,Q9D4H1,Q9CQ22,Q99JB2,Q91VH2,Q9CRA5,Q6PAR5,Q9CQ10,Q8BJ56,Q9CY58,Q9CQF9,Q9D1C8,P62071,Q9CQ56,Q9D832,Q78PG9,Q9CYT6,Q9CPV3,Q9JI59,Q9DC11,Q9CQ73,Q3UFK8,Q9ERB0,Q9CR95,Q9CQA3,Q80VQ0,Q9D0I4,Q9D3P8,Q8CFE6,Q8R570,Q9D708,Q91X52,Q99JY8,Q9ERE7,G5E829,Q8BGU5,Q9D5T0,A2AMM0,Q91V41,Q80UP5,Q8K0B2,Q8CI59,Q8BHL3,Q3TZW0,Q9D1D4,Q99P72,Q8BY89,Q8VHX6,Q5DTJ9,Q7TPW1,Q8VBT9,Q8BJF9,Q8CC12,Q9DB27,Q9D8T2,Q91YJ2,Q9CY73,Q9D8U8,Q925F2,Q8R2Q8,Q5FW52,Q4LDD4,Q9CZT8,Q8R3S6,Q14C51,Q8VEK0,Q9JIZ9,Q9JIF7,Q91XV3,Q3UIA2,Q9CQ26,E9PUM4,Q71LX4,Q8CDM9,A0A1L1SQ51,Q9CYK1,Q8BT60,E9Q9R9,Q8K558,Q8BUE4,Q8BKG3,Q3U0V2,Q91XE4,Q921R8,Q9DBS9,Q9DBX3,Q9DBG3,Q9DBD0,Q9JJK2,Q3TML0,Q922R8,Q91W69,Q6DFX2,Q99KW9,Q9CQI6,Q8BU31,Q8C5L3,Q9ET54,Q9CZX7,Q9CZR2,Q8K3H0,Q3V132,Q91V09,Q8K0Q5,P61226,Q9DC29,Q80TQ2,Q80UY2,Q5QNQ6,Q6IRU5,Q9DBV4,Q4VAE3,Q9DAK9,Q6TCG2,Q3UH66,Q9JJC6,Q9D5V5,Q3UZP4,Q3UUI3,A2AGT5,Q9CUN6,Q91YP2,Q99KU0,Q80ZJ1,Q8K441,Q9DBG9,Q3B7Z2,Q6A0D4,Q8BRT1,Q9CVB6,Q8BG67,Q3UHD6,E9Q9K5,Q9CWD8,Q921C5,Q8BRF7,Q99K28,F2Z3U3,G5E867,Q6PHN9,Q8K400,Q9D2G2,Q99JB8,Q99J93,A0A0A6YXX3,Q9ESE1,A0A0A6YXL6,E9Q3Y4,Q9EQH2,Q9ET26,Q9WTQ5,Q9ERS5,Q5FWI3,Q99M87,Q9D8B7,Q3URD3,Q8R2Y2,Q80U87,Q91VC4,Q2TBE6,Q6P9N1,Q99MN1,Q2VLH6,Q99PP9,Q9ERG2,Q91VZ6,Q6PIE5,Q8BMG7,Q8VDI7,Q9EQP2,Q8BXR9,P58242,Q6X893,Q8R502,Q99KL7,Q8BUL6,Q3TIR3,Q8BZ03,E9Q7G0,Q6PGF7,Q7TSH2,Q6P9R4,Q5HZI1,Q3UIJ9,Q8BH79,Q99K51,Q9CQ86,Q8BZ98,Q3V117,Q91V92,Q8R527,Q9DC28,A0A0R4J0S1,Q91W92,E9Q6P5,Q99JT9,Q6P9J9,Q7TQ48,Q8CJ53,Q8CGC7,Q8BKC8,Q91YN5,Q8VHL0,Q6PHZ2,Q80XI4,Q9DB05,Q9CWJ9,Q8CGY8,Q8BYA0,Q8BH69,Q8R127,Q8BJU2,Q8BWW9,Q6P069,E9Q557,Q8C8R3,Q8BWG8,Q3V3R4,A1BN54,Q7TPR4,Q9CPU0,P62835,Q5SSL4,Q9CRA0,Q8R2G4,Q8BWJ3,Q99N57,Q9D6Y7,Q922U2,Q99MK8,Q9D7B2,E9QP62,Q99JW4,Q8BHC0,Q9Z1Q5,Q8VEJ9,Q91XU3,Q923B6,Q8VHY0,Q8C460,Q8R366,B2RXS4,Q8BPU7,Q80W68,Q9ES46,B1AVD1,Q8CIW6,Q8BTM8,Q91YT8,Q8BPM0,Q8CGB6,Q99LC8,Q6DYE8,Q7SIG6,Q7TNC9,Q8BTY8,Q6XUX1,E9Q8B5,E9Q8B6,Q99JI6,Q8VCT3,Q8K3G9,Q8BMK4,Q69ZW3,Q5SUH6,Q7TT50,P59325,Q6A0A9,E9PYG6,Q3UQN2,Q8CIB5,Q3TWL2,Q8R0W0,Q8BFS6,E9Q3L2,Q3UUG6,G5E8Q8,Q8BTJ4,Q8BXK9,Q3TWI9,Q8K4L3,Q80SY4,Q7TSF1,Q91XD2,Q8K4F0,Q8R3U1,Q69ZN7,Q3USB7,Q8R1F1,P13020,Q8K382,A2AUC9,Q8BFP9,P58871,Q5FWK3,B1AZP2,Q8BX94,Q8R1X6,Q91W50,Q80SW1,Q6Q899,Q6VVW5,Q91Y97,Q8K182,Q4PZA2,Q18PE0,Q91WC9,Q3UHX2,P62743,Q923D2,Q7M6Y3,Q3UTJ2,P35802,Q9D8X2,Q8VBW6,Q8CIH5,P61028,Q80XR2,Q8K273,A1L3P4,Q80XE1,D3YVF0,Q6WVG3,E9Q236,Q8C129,Q80WG5,A3KGS3,Q8JZR4,Q8BH43,Q8BFZ9,Q8BH64,Q8R4K2,Q8C166,Q8BUV3,D3Z230,Q3UEQ1,A0A0R4J0Q2,F6V2U0,E9QAD0,D3YUD3,E9Q9A0,P48193,Q3UHJ0,Q3TL44,Q9CQD1,Q80X90,Q64525,Q8R123,Q8BLF1,Q6NVF0,Q8BH18,P70268,Q8BGN3,Q4VAA2,A2ARP1,E9PWI3,A6H8H2,Q62086,Q8BZ00,Q3ULJ0,Q5SYD0,Q5M8N0,Q5SVL6,E9PYI7,Q6Q477,Q9CZ44,Q1XH17,Q8R480,E9Q8Q6,Q8VCN6"
677,plasma membrane bounded cell projection cytoplasm,Cytoplasm,0,TRUE,2,"P45376,P34022"
678,plasma membrane protein complex,Plasma membrane,0,TRUE,1,P70441
679,plasma membrane proton-transporting V-type ATPase complex,Plasma membrane,0,TRUE,1,P51863
680,plasma membrane raft,Plasma membrane,0,TRUE,13,"Q9QYB8,P15116,Q64735,Q62165,O08917,P11835,P05132,Q9DBC7,Q8K1M3,P35235,P70302,P26040,Q5SYD0"
681,platelet alpha granule,"Cytoplasm, Intracellular vesicle",0,TRUE,13,"O88783,E9PV24,P07214,Q07235,O08599,Q60770,P70280,Q9Z126,Q9EQI5,Q8K558,Q8VCM7,Q8K0E8,P59016"
682,platelet alpha granule membrane,"Cytoplasm, Intracellular vesicle",0,TRUE,2,"O55042,P07214"
683,platelet dense granule membrane,"Cytoplasm, Intracellular vesicle",0,TRUE,3,"P11881,P17047,E9Q236"
684,podosome,Cytoskeleton,0,TRUE,17,"P60710,Q60598,Q62418,Q9QWY8,Q61553,Q60875,Q61233,P35831,P05480,Q64727,P21107,D3Z6I8,E9Q5J9,Q99JY9,Q8K1B8,P13020,Q6IRU2"
685,podosome core,Cytoskeleton,0,TRUE,3,"P61161,Q99JY9,Q9CVB6"
686,podosome ring,Cytoskeleton,0,TRUE,1,Q9CVB6
687,polar microtubule,Cytoskeleton,0,TRUE,3,"Q9JLV5,P83887,Q99JN2"
688,pole plasm,Cytoplasm,0,TRUE,1,Q99J09
689,polysomal ribosome,Ribosome,0,TRUE,31,"A0A087WPL5,O70133,E9QNN1,P58252,P35980,P84099,P47915,P62889,P62911,P83882,P47911,P62274,P62918,P12970,P62855,P62858,Q6ZWZ4,P62267,Q9CQR2,Q9CXW4,P62892,Q9JJI8,Q91WK2,Q8BP67,Q5F2E7,Q8K1R3,Q6ZQ58,P62717,P62900,Q64152,Q6P542"
690,post-mRNA release spliceosomal complex,Nucleus,0,TRUE,4,"Q8C854,Q69ZQ2,P63154,Q9D0E1"
691,post-spliceosomal complex,Nucleus,0,TRUE,1,Q69ZQ2
692,postsynaptic Golgi apparatus,"Cytoplasm, Golgi apparatus",0,TRUE,1,Q7TQD2
693,postsynaptic actin cytoskeleton,Cytoskeleton,0,TRUE,2,"P60710,E9Q175"
694,postsynaptic cytosol,Cytoplasm,0,TRUE,7,"P63017,P46935,P51432,Q9QUR7,Q9Z2Y3,Q9QXS6,Q9QYJ3"
695,postsynaptic density membrane,Plasma membrane,0,TRUE,3,"Q811D0,P14602,Q9D6K5"
696,postsynaptic early endosome,"Cytoplasm, Endosome, Intracellular vesicle",0,TRUE,1,Q9CQD1
697,postsynaptic endocytic zone cytoplasmic component,Cytoplasm,0,TRUE,1,Q6IRU5
698,postsynaptic membrane,Plasma membrane,0,TRUE,39,"O35598,O08715,Q02357,G5E8K5,Q9QXJ1,Q01815,Q02248,O88587,Q62165,Q62418,P11531,P39054,Q03137,Q91Z67,P09055,O54890,Q62147,O08586,Q62179,Q68FL0,G3X9J1,P70414,A2AKD7,O88952,Q9EPN1,P70271,Q9QXS6,Q4ACU6,Q9ES56,Q6ZWR6,Q9D5T0,Q99M87,Q8C8R3,Q8BWG8,Q91WC9,Q7M6Y3,Q6WVG3,Q8BUV3,O55106"
699,postsynaptic recycling endosome,"Cytoplasm, Endosome, Intracellular vesicle",0,TRUE,4,"P56371,Q8VD04,Q9ER00,D3YVF0"
700,postsynaptic specialization membrane,Plasma membrane,0,TRUE,1,P63017
701,precatalytic spliceosome,Nucleus,0,TRUE,14,"P62315,P62305,Q9D0T1,O35900,P59708,Q80SY5,P62320,P62309,P83870,Q8CCF0,Q3UKJ7,Q6ZWM4,P62317,Q3UJB0"
702,presynaptic active zone cytoplasmic component,Cytoplasm,0,TRUE,4,"Q61301,Q02248,O88712,P56546"
703,presynaptic active zone membrane,Plasma membrane,0,TRUE,3,"Q61548,P70452,O08599"
704,presynaptic cytosol,Cytoplasm,0,TRUE,5,"P56546,Q99020,P63017,P20444,Q4VA93"
705,presynaptic endocytic zone membrane,Plasma membrane,0,TRUE,3,"P39053,Q68FD5,Q3UQN2"
706,presynaptic endosome,"Cytoplasm, Endosome, Intracellular vesicle",0,TRUE,2,"O54774,Q61548"
707,presynaptic membrane,Plasma membrane,0,TRUE,16,"Q9QXJ1,Q01815,O70589,Q02248,Q811D0,Q9Z0R4,P97300,O55192,Q61548,Q62277,P46096,Q2TBE6,Q7M6Y3,O55131,E9Q1G8,Q6WVG3"
708,procollagen-proline 4-dioxygenase complex,"Cytoplasm, Endoplasmic reticulum",0,TRUE,3,"Q60715,Q60716,P09103"
709,pronucleus,Nucleus,0,TRUE,2,"Q9Z204,Q8R081"
710,proteasome storage granule,Cytoplasm,0,TRUE,2,"Q8VDM4,Q3TXS7"
711,protein farnesyltransferase complex,Cytoplasm,0,TRUE,2,"Q61239,Q8K2I1"
712,protein phosphatase type 1 complex,Cytoplasm,0,TRUE,6,"Q99M51,P62137,P62141,P63087,Q99MR9,A2AJW4"
713,pyruvate dehydrogenase complex,Cytoplasm,0,TRUE,7,"O08749,P35486,Q9JK42,Q8BKZ9,Q9D051,Q8BFP9,Q8BMF4"
714,recycling endosome,"Cytoplasm, Endosome, Intracellular vesicle",0,TRUE,49,"P22892,P12023,P62331,O70228,P51791,O89023,A0A0B4J1G1,Q6R0H7,P63094,P70387,P08071,P55258,Q8K4M5,P61027,P46638,P35283,P56371,Q91ZR1,P62827,Q921I1,Q62351,P63024,O70404,Q9CZ28,P98197,Q8R361,Q91XH6,O88983,Q9JKK1,Q8CCB4,Q91V41,Q8VDD8,Q9DBD0,Q8BU31,P61226,Q8K4K6,Q80ZJ1,A2A5R2,Q8C142,P83887,Q8BGQ1,Q8BL66,Q8C754,Q148V7,A1L3P4,Q68FE2,Q8BMI3,Q8BZ00,P83510"
715,recycling endosome lumen,"Cytoplasm, Endosome, Intracellular vesicle",0,TRUE,1,P70271
716,recycling endosome membrane,"Cytoplasm, Endosome, Intracellular vesicle",0,TRUE,24,"P62331,O70228,P51791,Q9WVK4,P55258,Q62433,P46638,P35283,P63001,Q62351,Q9WVE8,Q9ERN0,O35609,Q91XH6,Q9JKV5,Q9QXY6,Q8BU31,P61226,Q80ZJ1,Q9EQP2,Q8K021,A1L3P4,Q9EQJ0,Q8BH64"
717,ribonucleoside-diphosphate reductase complex,Cytoplasm,0,TRUE,1,P07742
718,ribosome,Ribosome,0,TRUE,153,"P14869,P35564,P11531,Q9D2R8,P68040,P14206,P25444,Q99M51,Q9Z2Q5,Q9CQ40,P35980,P84099,P67984,O35972,P41105,P47915,P62889,P62911,P61514,P47911,P14148,P51410,Q6ZWZ6,P62264,P62843,P14131,P63276,P62270,Q9CZX8,P62849,P62274,P97351,P62702,P97461,Q91V55,P62754,P62082,P62242,O55042,P19253,O35680,P14115,P62918,P62908,P12970,P62281,P27659,P62855,Q9JKF7,Q9CPR5,Q9D8P4,Q9D773,Q8VDT9,Q80X85,P62858,Q6ZWZ4,P47955,Q921S7,Q9DB15,Q9D338,Q61733,O55142,Q9D0G0,Q8K2M0,Q9CXW2,Q8VE22,Q9D125,Q9CR88,Q9CQV5,P62830,Q9ER88,Q9CPW3,Q9DCJ7,Q9CQA6,Q9D6T9,Q9CQX8,Q9DCU6,Q9CQL6,Q9CY16,Q9CPX7,Q9CQE3,P58059,Q9DC71,Q9CQF0,Q9CQL4,P62267,Q9CZM2,Q9CQR2,Q6ZWV7,Q9CPY1,Q9CQP0,Q99N84,Q9CXW4,Q9D0Q7,P63325,Q9CR57,P99027,Q9CZ83,P62892,Q9CPV3,Q9EQI8,P60867,Q9JJI8,Q9CQL5,Q9CQ06,Q9CQF8,Q9D8E6,Q6ZWY3,P62301,Q8BP67,Q9D1I6,Q9D1H8,Q9D1P0,Q99N85,Q8R035,Q9D1B9,Q8R2L5,Q9D0Y8,Q9CY73,Q9D7N3,Q14C51,Q8K2Y7,Q9DCI9,P62852,P62717,Q6ZWN5,Q99N87,P62983,Q99N94,Q9JIK9,Q99N96,Q99N95,Q99N93,Q99N92,Q99N91,Q5RL20,Q80ZS3,Q9CR59,Q3TBW2,Q9CQN7,Q9D7N6,P62900,Q924T2,P58064,Q8BU88,Q8BK72,Q6P542,Q8BJZ4,P62751,P35979,P47963,Q9D1N9,P47962"
719,ripoptosome,Cytoplasm,0,TRUE,2,"O89110,Q61160"
720,rough endoplasmic reticulum,"Cytoplasm, Endoplasmic reticulum",0,TRUE,24,"P12023,P35564,Q64444,E9PV24,P15105,Q9D8V0,P50172,P63038,P55302,Q02819,P52480,O09114,Q9DBG6,O55042,Q60931,P70296,P61620,Q9R098,Q80YC5,Q9D024,Q9D8E6,Q91V41,Q91YQ5,Q8BMK4"
721,rough endoplasmic reticulum lumen,"Cytoplasm, Endoplasmic reticulum",0,TRUE,3,"P55302,P08905,P17897"
722,rough endoplasmic reticulum membrane,"Cytoplasm, Endoplasmic reticulum",0,TRUE,2,"Q02053,Q91Y97"
723,ruffle membrane,Plasma membrane,0,TRUE,41,"Q9Z0F8,Q60823,P61750,Q9QUI0,Q61081,O08808,P39054,P10126,Q01279,Q08509,P07901,P11688,P43406,P09055,O54890,Q60875,Q9WTI7,E9Q175,P15532,P70182,Q62077,Q91YR1,Q64455,P63001,P05480,P58771,G5E8R1,G5E8R2,G5E8R0,E9Q455,E9Q453,P62908,Q9JKY5,Q9JHK5,P60487,Q8BRT1,Q9CVB6,Q8BUL6,Q8K3G9,Q6Q899,Q8CIH5"
724,sarcoglycan complex,Plasma membrane,0,TRUE,5,"P82350,O70258,P82349,P82347,P82348"
725,sarcolemma,Plasma membrane,0,TRUE,84,"Q9D358,Q01341,P39655,P48999,Q02357,G5E8K5,P48036,F8WIT2,P14824,Q02013,Q8VDN2,P14094,P28653,P18572,Q01815,P07356,Q64444,P49817,Q9WVC3,P51637,Q08857,O55186,P15116,Q04857,Q02788,P10605,Q62165,P31001,P11531,Q91ZU6,Q9D2N4,P34152,O08917,Q6R0H7,P63094,P05202,G3X9Q1,P09055,Q61743,P97414,Q62147,P19001,P11679,Q60675,P11438,P10107,P70313,Q02111,P51432,Q9QXS1,Q63810,E9Q401,P82350,P17809,P14142,Q68FL0,G3X9J1,P70414,Q61165,A2AKD7,P70452,P70170,E9Q6R7,Q64727,Q9ES83,P82349,P82347,P82348,Q9ESD7,Q9Z239,P57716,Q9ES82,E9Q616,Q68FD5,Q8CFE6,Q8VHX6,Q5FW52,Q6PIE5,Q8C8R3,Q8BZF8,Q6PIC6,E9Q9K8,Q6Q477,Q1XH17"
726,sarcomere,Cytoplasm,0,TRUE,23,"P68134,Q9JI91,Q9R0Y5,P84078,P0DP26,P0DP27,P0DP28,Q3UIK0,Q62234,E9Q401,P70170,P49813,P48787,P50752,Q9QUM9,Q6ZWR6,Q9D0F3,Q3UHZ5,A1BN54,Q7TPR4,Q91Z83,Q76LL6,Q8K3W2"
727,sarcoplasm,Cytoplasm,0,TRUE,4,"P11404,Q9QXS1,Q8VHX6,P13020"
728,sarcoplasmic reticulum,"Cytoplasm, Endoplasmic reticulum",0,TRUE,45,"Q60823,Q02357,G5E8K5,Q60935,O55143,O08532,P14211,O35887,Q6XLQ8,Q923T9,Q64444,O09161,P54265,P26883,O08528,P11881,P61014,Q9WUB3,O70622,E9Q401,P56565,Q99JZ4,P14142,P70302,P08113,Q00519,O35387,P82347,Q64518,Q9ET78,Q8BSY0,Q9CR06,A2AL76,A2AL78,Q80W21,Q3UBX0,Q3TMP8,E9Q9K5,F8VPN4,Q8CFX1,Q7TQ48,Q6PHZ2,Q6P069,A2AUC9,E9Q9K8"
729,sarcoplasmic reticulum lumen,"Cytoplasm, Endoplasmic reticulum",0,TRUE,1,O09161
730,sarcoplasmic reticulum membrane,"Cytoplasm, Endoplasmic reticulum",0,TRUE,9,"P54265,P26883,G5E8J6,P61014,E9Q401,P70302,Q8CGZ0,Q8CHS7,A2AUC9"
731,secretory granule,"Cytoplasm, Intracellular vesicle",0,TRUE,45,"P17426,P17427,P84091,Q9ERI2,P50516,P60766,P51791,P11087,P06797,P11531,Q99LI8,P63038,P08071,P08905,P17897,P21844,P97467,P11680,O09117,P35283,P63011,Q9Z266,P08228,O08599,Q64324,Q60770,P70280,P46096,P63044,P63024,O70404,P56695,Q8R361,P63168,Q9CZT8,Q9CVB6,Q8K400,Q99P58,A1BN54,Q7TPR4,Q8BTY8,Q8VCT3,Q4PZA2,Q80XR2,Q9CZD3"
732,secretory granule membrane,"Cytoplasm, Intracellular vesicle",0,TRUE,14,"Q9ERI2,Q64444,P56528,P97411,P11881,P26041,P97467,P70280,P63044,O70404,Q9JHF5,Q9D1D4,Q99P58,Q6KAR6"
733,secretory vesicle,"Cytoplasm, Intracellular vesicle",0,TRUE,4,"Q7TSJ2,P51807,Q8K1M6,E9PUD2"
734,septin complex,"Cytoplasm, Cytoskeleton",0,TRUE,9,"P42208,Q9Z2Q6,P28661,Q8CHH9,Q8C1B7,Q80UG5,Q8C650,O55131,E9Q1G8"
735,septin cytoskeleton,Cytoskeleton,0,TRUE,2,"O55131,E9Q1G8"
736,septin filament array,Cytoskeleton,0,TRUE,2,"O55131,E9Q1G8"
737,septin ring,"Cytoplasm, Cytoskeleton",0,TRUE,9,"P42208,Q9Z2Q6,P28661,Q8CHH9,Q8C1B7,Q80UG5,Q8C650,O55131,E9Q1G8"
738,serine-pyruvate aminotransferase complex,Cytoplasm,0,TRUE,1,Q8BL66
739,signal peptidase complex,"Cytoplasm, Endoplasmic reticulum",0,TRUE,4,"Q9R0P6,Q9CYN2,Q9D958,Q6ZWQ7"
740,signal recognition particle,Cytoplasm,0,TRUE,4,"P16254,P49962,F8VQC1,Q8BMA6"
741,signal recognition particle receptor complex,"Cytoplasm, Endoplasmic reticulum",0,TRUE,2,"P47758,Q9DBG7"
742,"signal recognition particle, endoplasmic reticulum targeting",Cytoplasm,0,TRUE,5,"P16254,P14576,P49962,F8VQC1,Q8BMA6"
743,small nuclear ribonucleoprotein complex,Nucleus,0,TRUE,4,"P62307,P62317,Q99PV0,G3X9K3"
744,small ribosomal subunit,Ribosome,0,TRUE,23,"P68040,P14206,P25444,Q61937,P62843,P14131,P62270,P62849,P97351,P62702,P97461,Q91V55,P62754,O35680,P62908,Q9CR88,Q9ER88,Q9CPX7,P62267,P60867,Q9D7N3,Q6ZWN5,Q924T2"
